filename,word,list_chars,list_chars_utf8
p6_অজ্ঞান.mp4,অজ্ঞান,"['অ', 'জ', '্', 'ঞ', 'া', 'ন']","[b'\xe0\xa6\x85', b'\xe0\xa6\x9c', b'\xe0\xa7\x8d', b'\xe0\xa6\x9e', b'\xe0\xa6\xbe', b'\xe0\xa6\xa8']"
p5_অব্যাহতিপ্রাপ্ত.mp4,অব্যাহতিপ্রাপ্ত,"['অ', 'ব', '্', 'য', 'া', 'হ', 'ত', 'ি', 'প', '্', 'র', 'া', 'প', '্', 'ত']","[b'\xe0\xa6\x85', b'\xe0\xa6\xac', b'\xe0\xa7\x8d', b'\xe0\xa6\xaf', b'\xe0\xa6\xbe', b'\xe0\xa6\xb9', b'\xe0\xa6\xa4', b'\xe0\xa6\xbf', b'\xe0\xa6\xaa', b'\xe0\xa7\x8d', b'\xe0\xa6\xb0', b'\xe0\xa6\xbe', b'\xe0\xa6\xaa', b'\xe0\xa7\x8d', b'\xe0\xa6\xa4']"
p5_আকর্ষণ.mp4,আকর্ষণ,"['আ', 'ক', 'র', '্', 'ষ', 'ণ']","[b'\xe0\xa6\x86', b'\xe0\xa6\x95', b'\xe0\xa6\xb0', b'\xe0\xa7\x8d', b'\xe0\xa6\xb7', b'\xe0\xa6\xa3']"
p4_অগ্রদূত.mp4,অগ্রদূত,"['অ', 'গ', '্', 'র', 'দ', 'ূ', 'ত']","[b'\xe0\xa6\x85', b'\xe0\xa6\x97', b'\xe0\xa7\x8d', b'\xe0\xa6\xb0', b'\xe0\xa6\xa6', b'\xe0\xa7\x82', b'\xe0\xa6\xa4']"
p6_অন্তর্গত.mp4,অন্তর্গত,"['অ', 'ন', '্', 'ত', 'র', '্', 'গ', 'ত']","[b'\xe0\xa6\x85', b'\xe0\xa6\xa8', b'\xe0\xa7\x8d', b'\xe0\xa6\xa4', b'\xe0\xa6\xb0', b'\xe0\xa7\x8d', b'\xe0\xa6\x97', b'\xe0\xa6\xa4']"
p3_অভিব্যক্তি.mp4,অভিব্যক্তি,"['অ', 'ভ', 'ি', 'ব', '্', 'য', 'ক', '্', 'ত', 'ি']","[b'\xe0\xa6\x85', b'\xe0\xa6\xad', b'\xe0\xa6\xbf', b'\xe0\xa6\xac', b'\xe0\xa7\x8d', b'\xe0\xa6\xaf', b'\xe0\xa6\x95', b'\xe0\xa7\x8d', b'\xe0\xa6\xa4', b'\xe0\xa6\xbf']"
p2_অপচয়.mp4,অপচয়,"['অ', 'প', 'চ', 'য', '়']","[b'\xe0\xa6\x85', b'\xe0\xa6\xaa', b'\xe0\xa6\x9a', b'\xe0\xa6\xaf', b'\xe0\xa6\xbc']"
p2_অপরিহার্য.mp4,অপরিহার্য,"['অ', 'প', 'র', 'ি', 'হ', 'া', 'র', '্', 'য']","[b'\xe0\xa6\x85', b'\xe0\xa6\xaa', b'\xe0\xa6\xb0', b'\xe0\xa6\xbf', b'\xe0\xa6\xb9', b'\xe0\xa6\xbe', b'\xe0\xa6\xb0', b'\xe0\xa7\x8d', b'\xe0\xa6\xaf']"
p6_অগ্রাধিকার.mp4,অগ্রাধিকার,"['অ', 'গ', '্', 'র', 'া', 'ধ', 'ি', 'ক', 'া', 'র']","[b'\xe0\xa6\x85', b'\xe0\xa6\x97', b'\xe0\xa7\x8d', b'\xe0\xa6\xb0', b'\xe0\xa6\xbe', b'\xe0\xa6\xa7', b'\xe0\xa6\xbf', b'\xe0\xa6\x95', b'\xe0\xa6\xbe', b'\xe0\xa6\xb0']"
p4_অবশ্যই.mp4,অবশ্যই,"['অ', 'ব', 'শ', '্', 'য', 'ই']","[b'\xe0\xa6\x85', b'\xe0\xa6\xac', b'\xe0\xa6\xb6', b'\xe0\xa7\x8d', b'\xe0\xa6\xaf', b'\xe0\xa6\x87']"
p1_অজ্ঞান.mp4,অজ্ঞান,"['অ', 'জ', '্', 'ঞ', 'া', 'ন']","[b'\xe0\xa6\x85', b'\xe0\xa6\x9c', b'\xe0\xa7\x8d', b'\xe0\xa6\x9e', b'\xe0\xa6\xbe', b'\xe0\xa6\xa8']"
p4_অভিজ্ঞতা.mp4,অভিজ্ঞতা,"['অ', 'ভ', 'ি', 'জ', '্', 'ঞ', 'ত', 'া']","[b'\xe0\xa6\x85', b'\xe0\xa6\xad', b'\xe0\xa6\xbf', b'\xe0\xa6\x9c', b'\xe0\xa7\x8d', b'\xe0\xa6\x9e', b'\xe0\xa6\xa4', b'\xe0\xa6\xbe']"
p6_অধীর.mp4,অধীর,"['অ', 'ধ', 'ী', 'র']","[b'\xe0\xa6\x85', b'\xe0\xa6\xa7', b'\xe0\xa7\x80', b'\xe0\xa6\xb0']"
p1_অভিব্যক্তি.mp4,অভিব্যক্তি,"['অ', 'ভ', 'ি', 'ব', '্', 'য', 'ক', '্', 'ত', 'ি']","[b'\xe0\xa6\x85', b'\xe0\xa6\xad', b'\xe0\xa6\xbf', b'\xe0\xa6\xac', b'\xe0\xa7\x8d', b'\xe0\xa6\xaf', b'\xe0\xa6\x95', b'\xe0\xa7\x8d', b'\xe0\xa6\xa4', b'\xe0\xa6\xbf']"
p2_আকৃষ্ট.mp4,আকৃষ্ট,"['আ', 'ক', 'ৃ', 'ষ', '্', 'ট']","[b'\xe0\xa6\x86', b'\xe0\xa6\x95', b'\xe0\xa7\x83', b'\xe0\xa6\xb7', b'\xe0\xa7\x8d', b'\xe0\xa6\x9f']"
p4_অবস্থা.mp4,অবস্থা,"['অ', 'ব', 'স', '্', 'থ', 'া']","[b'\xe0\xa6\x85', b'\xe0\xa6\xac', b'\xe0\xa6\xb8', b'\xe0\xa7\x8d', b'\xe0\xa6\xa5', b'\xe0\xa6\xbe']"
p6_আগ্রহী.mp4,আগ্রহী,"['আ', 'গ', '্', 'র', 'হ', 'ী']","[b'\xe0\xa6\x86', b'\xe0\xa6\x97', b'\xe0\xa7\x8d', b'\xe0\xa6\xb0', b'\xe0\xa6\xb9', b'\xe0\xa7\x80']"
p4_অপছন্দ.mp4,অপছন্দ,"['অ', 'প', 'ছ', 'ন', '্', 'দ']","[b'\xe0\xa6\x85', b'\xe0\xa6\xaa', b'\xe0\xa6\x9b', b'\xe0\xa6\xa8', b'\xe0\xa7\x8d', b'\xe0\xa6\xa6']"
p2_অবিরত.mp4,অবিরত,"['অ', 'ব', 'ি', 'র', 'ত']","[b'\xe0\xa6\x85', b'\xe0\xa6\xac', b'\xe0\xa6\xbf', b'\xe0\xa6\xb0', b'\xe0\xa6\xa4']"
p6_অগত্যা.mp4,অগত্যা,"['অ', 'গ', 'ত', '্', 'য', 'া']","[b'\xe0\xa6\x85', b'\xe0\xa6\x97', b'\xe0\xa6\xa4', b'\xe0\xa7\x8d', b'\xe0\xa6\xaf', b'\xe0\xa6\xbe']"
p5_অভ্যর্থনা.mp4,অভ্যর্থনা,"['অ', 'ভ', '্', 'য', 'র', '্', 'থ', 'ন', 'া']","[b'\xe0\xa6\x85', b'\xe0\xa6\xad', b'\xe0\xa7\x8d', b'\xe0\xa6\xaf', b'\xe0\xa6\xb0', b'\xe0\xa7\x8d', b'\xe0\xa6\xa5', b'\xe0\xa6\xa8', b'\xe0\xa6\xbe']"
p5_অসুস্থ.mp4,অসুস্থ,"['অ', 'স', 'ু', 'স', '্', 'থ']","[b'\xe0\xa6\x85', b'\xe0\xa6\xb8', b'\xe0\xa7\x81', b'\xe0\xa6\xb8', b'\xe0\xa7\x8d', b'\xe0\xa6\xa5']"
p4_অধ্যয়ন.mp4,অধ্যয়ন,"['অ', 'ধ', '্', 'য', 'য', '়', 'ন']","[b'\xe0\xa6\x85', b'\xe0\xa6\xa7', b'\xe0\xa7\x8d', b'\xe0\xa6\xaf', b'\xe0\xa6\xaf', b'\xe0\xa6\xbc', b'\xe0\xa6\xa8']"
p4_অঙ্গভঙ্গি.mp4,অঙ্গভঙ্গি,"['অ', 'ঙ', '্', 'গ', 'ভ', 'ঙ', '্', 'গ', 'ি']","[b'\xe0\xa6\x85', b'\xe0\xa6\x99', b'\xe0\xa7\x8d', b'\xe0\xa6\x97', b'\xe0\xa6\xad', b'\xe0\xa6\x99', b'\xe0\xa7\x8d', b'\xe0\xa6\x97', b'\xe0\xa6\xbf']"
p1_অন্যভাবে.mp4,অন্যভাবে,"['অ', 'ন', '্', 'য', 'ভ', 'া', 'ব', 'ে']","[b'\xe0\xa6\x85', b'\xe0\xa6\xa8', b'\xe0\xa7\x8d', b'\xe0\xa6\xaf', b'\xe0\xa6\xad', b'\xe0\xa6\xbe', b'\xe0\xa6\xac', b'\xe0\xa7\x87']"
p4_অংশগ্রহন.mp4,অংশগ্রহন,"['অ', 'ং', 'শ', 'গ', '্', 'র', 'হ', 'ন']","[b'\xe0\xa6\x85', b'\xe0\xa6\x82', b'\xe0\xa6\xb6', b'\xe0\xa6\x97', b'\xe0\xa7\x8d', b'\xe0\xa6\xb0', b'\xe0\xa6\xb9', b'\xe0\xa6\xa8']"
p1_অবস্থিত.mp4,অবস্থিত,"['অ', 'ব', 'স', '্', 'থ', 'ি', 'ত']","[b'\xe0\xa6\x85', b'\xe0\xa6\xac', b'\xe0\xa6\xb8', b'\xe0\xa7\x8d', b'\xe0\xa6\xa5', b'\xe0\xa6\xbf', b'\xe0\xa6\xa4']"
p3_অভিপ্রেত.mp4,অভিপ্রেত,"['অ', 'ভ', 'ি', 'প', '্', 'র', 'ে', 'ত']","[b'\xe0\xa6\x85', b'\xe0\xa6\xad', b'\xe0\xa6\xbf', b'\xe0\xa6\xaa', b'\xe0\xa7\x8d', b'\xe0\xa6\xb0', b'\xe0\xa7\x87', b'\xe0\xa6\xa4']"
p4_আগে.mp4,আগে,"['আ', 'গ', 'ে']","[b'\xe0\xa6\x86', b'\xe0\xa6\x97', b'\xe0\xa7\x87']"
p5_অর্থ.mp4,অর্থ,"['অ', 'র', '্', 'থ']","[b'\xe0\xa6\x85', b'\xe0\xa6\xb0', b'\xe0\xa7\x8d', b'\xe0\xa6\xa5']"
p6_অঙ্গ.mp4,অঙ্গ,"['অ', 'ঙ', '্', 'গ']","[b'\xe0\xa6\x85', b'\xe0\xa6\x99', b'\xe0\xa7\x8d', b'\xe0\xa6\x97']"
p5_অনুচ্ছেদ.mp4,অনুচ্ছেদ,"['অ', 'ন', 'ু', 'চ', '্', 'ছ', 'ে', 'দ']","[b'\xe0\xa6\x85', b'\xe0\xa6\xa8', b'\xe0\xa7\x81', b'\xe0\xa6\x9a', b'\xe0\xa7\x8d', b'\xe0\xa6\x9b', b'\xe0\xa7\x87', b'\xe0\xa6\xa6']"
p6_অতিক্রম.mp4,অতিক্রম,"['অ', 'ত', 'ি', 'ক', '্', 'র', 'ম']","[b'\xe0\xa6\x85', b'\xe0\xa6\xa4', b'\xe0\xa6\xbf', b'\xe0\xa6\x95', b'\xe0\xa7\x8d', b'\xe0\xa6\xb0', b'\xe0\xa6\xae']"
p2_অঞ্চল.mp4,অঞ্চল,"['অ', 'ঞ', '্', 'চ', 'ল']","[b'\xe0\xa6\x85', b'\xe0\xa6\x9e', b'\xe0\xa7\x8d', b'\xe0\xa6\x9a', b'\xe0\xa6\xb2']"
p1_অনুচ্ছেদ.mp4,অনুচ্ছেদ,"['অ', 'ন', 'ু', 'চ', '্', 'ছ', 'ে', 'দ']","[b'\xe0\xa6\x85', b'\xe0\xa6\xa8', b'\xe0\xa7\x81', b'\xe0\xa6\x9a', b'\xe0\xa7\x8d', b'\xe0\xa6\x9b', b'\xe0\xa7\x87', b'\xe0\xa6\xa6']"
p1_আইসক্রিম.mp4,আইসক্রিম,"['আ', 'ই', 'স', 'ক', '্', 'র', 'ি', 'ম']","[b'\xe0\xa6\x86', b'\xe0\xa6\x87', b'\xe0\xa6\xb8', b'\xe0\xa6\x95', b'\xe0\xa7\x8d', b'\xe0\xa6\xb0', b'\xe0\xa6\xbf', b'\xe0\xa6\xae']"
p3_অত্যাবশ্যক.mp4,অত্যাবশ্যক,"['অ', 'ত', '্', 'য', 'া', 'ব', 'শ', '্', 'য', 'ক']","[b'\xe0\xa6\x85', b'\xe0\xa6\xa4', b'\xe0\xa7\x8d', b'\xe0\xa6\xaf', b'\xe0\xa6\xbe', b'\xe0\xa6\xac', b'\xe0\xa6\xb6', b'\xe0\xa7\x8d', b'\xe0\xa6\xaf', b'\xe0\xa6\x95']"
p6_অস্থায়ী.mp4,অস্থায়ী,"['অ', 'স', '্', 'থ', 'া', 'য', '়', 'ী']","[b'\xe0\xa6\x85', b'\xe0\xa6\xb8', b'\xe0\xa7\x8d', b'\xe0\xa6\xa5', b'\xe0\xa6\xbe', b'\xe0\xa6\xaf', b'\xe0\xa6\xbc', b'\xe0\xa7\x80']"
p4_অপচয়.mp4,অপচয়,"['অ', 'প', 'চ', 'য', '়']","[b'\xe0\xa6\x85', b'\xe0\xa6\xaa', b'\xe0\xa6\x9a', b'\xe0\xa6\xaf', b'\xe0\xa6\xbc']"
p6_অনুষ্ঠান.mp4,অনুষ্ঠান,"['অ', 'ন', 'ু', 'ষ', '্', 'ঠ', 'া', 'ন']","[b'\xe0\xa6\x85', b'\xe0\xa6\xa8', b'\xe0\xa7\x81', b'\xe0\xa6\xb7', b'\xe0\xa7\x8d', b'\xe0\xa6\xa0', b'\xe0\xa6\xbe', b'\xe0\xa6\xa8']"
p1_অত্যন্ত.mp4,অত্যন্ত,"['অ', 'ত', '্', 'য', 'ন', '্', 'ত']","[b'\xe0\xa6\x85', b'\xe0\xa6\xa4', b'\xe0\xa7\x8d', b'\xe0\xa6\xaf', b'\xe0\xa6\xa8', b'\xe0\xa7\x8d', b'\xe0\xa6\xa4']"
p4_অসুবিধা.mp4,অসুবিধা,"['অ', 'স', 'ু', 'ব', 'ি', 'ধ', 'া']","[b'\xe0\xa6\x85', b'\xe0\xa6\xb8', b'\xe0\xa7\x81', b'\xe0\xa6\xac', b'\xe0\xa6\xbf', b'\xe0\xa6\xa7', b'\xe0\xa6\xbe']"
p2_অনুমতি.mp4,অনুমতি,"['অ', 'ন', 'ু', 'ম', 'ত', 'ি']","[b'\xe0\xa6\x85', b'\xe0\xa6\xa8', b'\xe0\xa7\x81', b'\xe0\xa6\xae', b'\xe0\xa6\xa4', b'\xe0\xa6\xbf']"
p5_অভিজ্ঞতা.mp4,অভিজ্ঞতা,"['অ', 'ভ', 'ি', 'জ', '্', 'ঞ', 'ত', 'া']","[b'\xe0\xa6\x85', b'\xe0\xa6\xad', b'\xe0\xa6\xbf', b'\xe0\xa6\x9c', b'\xe0\xa7\x8d', b'\xe0\xa6\x9e', b'\xe0\xa6\xa4', b'\xe0\xa6\xbe']"
p2_আক্রমণ.mp4,আক্রমণ,"['আ', 'ক', '্', 'র', 'ম', 'ণ']","[b'\xe0\xa6\x86', b'\xe0\xa6\x95', b'\xe0\xa7\x8d', b'\xe0\xa6\xb0', b'\xe0\xa6\xae', b'\xe0\xa6\xa3']"
p6_অর্থ.mp4,অর্থ,"['অ', 'র', '্', 'থ']","[b'\xe0\xa6\x85', b'\xe0\xa6\xb0', b'\xe0\xa7\x8d', b'\xe0\xa6\xa5']"
p2_অবস্থিত.mp4,অবস্থিত,"['অ', 'ব', 'স', '্', 'থ', 'ি', 'ত']","[b'\xe0\xa6\x85', b'\xe0\xa6\xac', b'\xe0\xa6\xb8', b'\xe0\xa7\x8d', b'\xe0\xa6\xa5', b'\xe0\xa6\xbf', b'\xe0\xa6\xa4']"
p4_অর্ধেক.mp4,অর্ধেক,"['অ', 'র', '্', 'ধ', 'ে', 'ক']","[b'\xe0\xa6\x85', b'\xe0\xa6\xb0', b'\xe0\xa7\x8d', b'\xe0\xa6\xa7', b'\xe0\xa7\x87', b'\xe0\xa6\x95']"
p4_অস্বীকার.mp4,অস্বীকার,"['অ', 'স', '্', 'ব', 'ী', 'ক', 'া', 'র']","[b'\xe0\xa6\x85', b'\xe0\xa6\xb8', b'\xe0\xa7\x8d', b'\xe0\xa6\xac', b'\xe0\xa7\x80', b'\xe0\xa6\x95', b'\xe0\xa6\xbe', b'\xe0\xa6\xb0']"
p2_অনুরোধ.mp4,অনুরোধ,"['অ', 'ন', 'ু', 'র', 'ো', 'ধ']","[b'\xe0\xa6\x85', b'\xe0\xa6\xa8', b'\xe0\xa7\x81', b'\xe0\xa6\xb0', b'\xe0\xa7\x8b', b'\xe0\xa6\xa7']"
p6_আচরণ.mp4,আচরণ,"['আ', 'চ', 'র', 'ণ']","[b'\xe0\xa6\x86', b'\xe0\xa6\x9a', b'\xe0\xa6\xb0', b'\xe0\xa6\xa3']"
p6_অপরাধ.mp4,অপরাধ,"['অ', 'প', 'র', 'া', 'ধ']","[b'\xe0\xa6\x85', b'\xe0\xa6\xaa', b'\xe0\xa6\xb0', b'\xe0\xa6\xbe', b'\xe0\xa6\xa7']"
p4_আগ্রহী.mp4,আগ্রহী,"['আ', 'গ', '্', 'র', 'হ', 'ী']","[b'\xe0\xa6\x86', b'\xe0\xa6\x97', b'\xe0\xa7\x8d', b'\xe0\xa6\xb0', b'\xe0\xa6\xb9', b'\xe0\xa7\x80']"
p6_অধিনায়ক.mp4,অধিনায়ক,"['অ', 'ধ', 'ি', 'ন', 'া', 'য', '়', 'ক']","[b'\xe0\xa6\x85', b'\xe0\xa6\xa7', b'\xe0\xa6\xbf', b'\xe0\xa6\xa8', b'\xe0\xa6\xbe', b'\xe0\xa6\xaf', b'\xe0\xa6\xbc', b'\xe0\xa6\x95']"
p2_অনুভূতি.mp4,অনুভূতি,"['অ', 'ন', 'ু', 'ভ', 'ূ', 'ত', 'ি']","[b'\xe0\xa6\x85', b'\xe0\xa6\xa8', b'\xe0\xa7\x81', b'\xe0\xa6\xad', b'\xe0\xa7\x82', b'\xe0\xa6\xa4', b'\xe0\xa6\xbf']"
p5_অথবা.mp4,অথবা,"['অ', 'থ', 'ব', 'া']","[b'\xe0\xa6\x85', b'\xe0\xa6\xa5', b'\xe0\xa6\xac', b'\xe0\xa6\xbe']"
p3_অবহিত.mp4,অবহিত,"['অ', 'ব', 'হ', 'ি', 'ত']","[b'\xe0\xa6\x85', b'\xe0\xa6\xac', b'\xe0\xa6\xb9', b'\xe0\xa6\xbf', b'\xe0\xa6\xa4']"
p3_অতি.mp4,অতি,"['অ', 'ত', 'ি']","[b'\xe0\xa6\x85', b'\xe0\xa6\xa4', b'\xe0\xa6\xbf']"
p1_আকর্ষণীয়.mp4,আকর্ষণীয়,"['আ', 'ক', 'র', '্', 'ষ', 'ণ', 'ী', 'য', '়']","[b'\xe0\xa6\x86', b'\xe0\xa6\x95', b'\xe0\xa6\xb0', b'\xe0\xa7\x8d', b'\xe0\xa6\xb7', b'\xe0\xa6\xa3', b'\xe0\xa7\x80', b'\xe0\xa6\xaf', b'\xe0\xa6\xbc']"
p2_অঙ্কন.mp4,অঙ্কন,"['অ', 'ঙ', '্', 'ক', 'ন']","[b'\xe0\xa6\x85', b'\xe0\xa6\x99', b'\xe0\xa7\x8d', b'\xe0\xa6\x95', b'\xe0\xa6\xa8']"
p4_অপেক্ষার.mp4,অপেক্ষার,"['অ', 'প', 'ে', 'ক', '্', 'ষ', 'া', 'র']","[b'\xe0\xa6\x85', b'\xe0\xa6\xaa', b'\xe0\xa7\x87', b'\xe0\xa6\x95', b'\xe0\xa7\x8d', b'\xe0\xa6\xb7', b'\xe0\xa6\xbe', b'\xe0\xa6\xb0']"
p2_আগুন.mp4,আগুন,"['আ', 'গ', 'ু', 'ন']","[b'\xe0\xa6\x86', b'\xe0\xa6\x97', b'\xe0\xa7\x81', b'\xe0\xa6\xa8']"
p5_অনুভূতি.mp4,অনুভূতি,"['অ', 'ন', 'ু', 'ভ', 'ূ', 'ত', 'ি']","[b'\xe0\xa6\x85', b'\xe0\xa6\xa8', b'\xe0\xa7\x81', b'\xe0\xa6\xad', b'\xe0\xa7\x82', b'\xe0\xa6\xa4', b'\xe0\xa6\xbf']"
p3_অনুরূপ.mp4,অনুরূপ,"['অ', 'ন', 'ু', 'র', 'ূ', 'প']","[b'\xe0\xa6\x85', b'\xe0\xa6\xa8', b'\xe0\xa7\x81', b'\xe0\xa6\xb0', b'\xe0\xa7\x82', b'\xe0\xa6\xaa']"
p5_অভিনব.mp4,অভিনব,"['অ', 'ভ', 'ি', 'ন', 'ব']","[b'\xe0\xa6\x85', b'\xe0\xa6\xad', b'\xe0\xa6\xbf', b'\xe0\xa6\xa8', b'\xe0\xa6\xac']"
p1_আঁট.mp4,আঁট,"['আ', 'ঁ', 'ট']","[b'\xe0\xa6\x86', b'\xe0\xa6\x81', b'\xe0\xa6\x9f']"
p6_অবকাশ.mp4,অবকাশ,"['অ', 'ব', 'ক', 'া', 'শ']","[b'\xe0\xa6\x85', b'\xe0\xa6\xac', b'\xe0\xa6\x95', b'\xe0\xa6\xbe', b'\xe0\xa6\xb6']"
p1_আকৃতি.mp4,আকৃতি,"['আ', 'ক', 'ৃ', 'ত', 'ি']","[b'\xe0\xa6\x86', b'\xe0\xa6\x95', b'\xe0\xa7\x83', b'\xe0\xa6\xa4', b'\xe0\xa6\xbf']"
p5_অবকাশ.mp4,অবকাশ,"['অ', 'ব', 'ক', 'া', 'শ']","[b'\xe0\xa6\x85', b'\xe0\xa6\xac', b'\xe0\xa6\x95', b'\xe0\xa6\xbe', b'\xe0\xa6\xb6']"
p1_অঙ্কন.mp4,অঙ্কন,"['অ', 'ঙ', '্', 'ক', 'ন']","[b'\xe0\xa6\x85', b'\xe0\xa6\x99', b'\xe0\xa7\x8d', b'\xe0\xa6\x95', b'\xe0\xa6\xa8']"
p6_অভিশাপ.mp4,অভিশাপ,"['অ', 'ভ', 'ি', 'শ', 'া', 'প']","[b'\xe0\xa6\x85', b'\xe0\xa6\xad', b'\xe0\xa6\xbf', b'\xe0\xa6\xb6', b'\xe0\xa6\xbe', b'\xe0\xa6\xaa']"
p1_অপ্রত্যাশিত.mp4,অপ্রত্যাশিত,"['অ', 'প', '্', 'র', 'ত', '্', 'য', 'া', 'শ', 'ি', 'ত']","[b'\xe0\xa6\x85', b'\xe0\xa6\xaa', b'\xe0\xa7\x8d', b'\xe0\xa6\xb0', b'\xe0\xa6\xa4', b'\xe0\xa7\x8d', b'\xe0\xa6\xaf', b'\xe0\xa6\xbe', b'\xe0\xa6\xb6', b'\xe0\xa6\xbf', b'\xe0\xa6\xa4']"
p1_অবকাশ.mp4,অবকাশ,"['অ', 'ব', 'ক', 'া', 'শ']","[b'\xe0\xa6\x85', b'\xe0\xa6\xac', b'\xe0\xa6\x95', b'\xe0\xa6\xbe', b'\xe0\xa6\xb6']"
p2_অত্যধিক.mp4,অত্যধিক,"['অ', 'ত', '্', 'য', 'ধ', 'ি', 'ক']","[b'\xe0\xa6\x85', b'\xe0\xa6\xa4', b'\xe0\xa7\x8d', b'\xe0\xa6\xaf', b'\xe0\xa6\xa7', b'\xe0\xa6\xbf', b'\xe0\xa6\x95']"
p5_অজ্ঞান.mp4,অজ্ঞান,"['অ', 'জ', '্', 'ঞ', 'া', 'ন']","[b'\xe0\xa6\x85', b'\xe0\xa6\x9c', b'\xe0\xa7\x8d', b'\xe0\xa6\x9e', b'\xe0\xa6\xbe', b'\xe0\xa6\xa8']"
p6_অনুপস্থিত.mp4,অনুপস্থিত,"['অ', 'ন', 'ু', 'প', 'স', '্', 'থ', 'ি', 'ত']","[b'\xe0\xa6\x85', b'\xe0\xa6\xa8', b'\xe0\xa7\x81', b'\xe0\xa6\xaa', b'\xe0\xa6\xb8', b'\xe0\xa7\x8d', b'\xe0\xa6\xa5', b'\xe0\xa6\xbf', b'\xe0\xa6\xa4']"
p6_অনুমান.mp4,অনুমান,"['অ', 'ন', 'ু', 'ম', 'া', 'ন']","[b'\xe0\xa6\x85', b'\xe0\xa6\xa8', b'\xe0\xa7\x81', b'\xe0\xa6\xae', b'\xe0\xa6\xbe', b'\xe0\xa6\xa8']"
p6_আগমন.mp4,আগমন,"['আ', 'গ', 'ম', 'ন']","[b'\xe0\xa6\x86', b'\xe0\xa6\x97', b'\xe0\xa6\xae', b'\xe0\xa6\xa8']"
p6_অসুস্থ.mp4,অসুস্থ,"['অ', 'স', 'ু', 'স', '্', 'থ']","[b'\xe0\xa6\x85', b'\xe0\xa6\xb8', b'\xe0\xa7\x81', b'\xe0\xa6\xb8', b'\xe0\xa7\x8d', b'\xe0\xa6\xa5']"
p4_অপ্রয়োজনীয়.mp4,অপ্রয়োজনীয়,"['অ', 'প', '্', 'র', 'য', '়', 'ো', 'জ', 'ন', 'ী', 'য', '়']","[b'\xe0\xa6\x85', b'\xe0\xa6\xaa', b'\xe0\xa7\x8d', b'\xe0\xa6\xb0', b'\xe0\xa6\xaf', b'\xe0\xa6\xbc', b'\xe0\xa7\x8b', b'\xe0\xa6\x9c', b'\xe0\xa6\xa8', b'\xe0\xa7\x80', b'\xe0\xa6\xaf', b'\xe0\xa6\xbc']"
p2_অভিবাসী.mp4,অভিবাসী,"['অ', 'ভ', 'ি', 'ব', 'া', 'স', 'ী']","[b'\xe0\xa6\x85', b'\xe0\xa6\xad', b'\xe0\xa6\xbf', b'\xe0\xa6\xac', b'\xe0\xa6\xbe', b'\xe0\xa6\xb8', b'\xe0\xa7\x80']"
p4_অগ্রাধিকার.mp4,অগ্রাধিকার,"['অ', 'গ', '্', 'র', 'া', 'ধ', 'ি', 'ক', 'া', 'র']","[b'\xe0\xa6\x85', b'\xe0\xa6\x97', b'\xe0\xa7\x8d', b'\xe0\xa6\xb0', b'\xe0\xa6\xbe', b'\xe0\xa6\xa7', b'\xe0\xa6\xbf', b'\xe0\xa6\x95', b'\xe0\xa6\xbe', b'\xe0\xa6\xb0']"
p6_অন্ধকার.mp4,অন্ধকার,"['অ', 'ন', '্', 'ধ', 'ক', 'া', 'র']","[b'\xe0\xa6\x85', b'\xe0\xa6\xa8', b'\xe0\xa7\x8d', b'\xe0\xa6\xa7', b'\xe0\xa6\x95', b'\xe0\xa6\xbe', b'\xe0\xa6\xb0']"
p1_অভিবাদন.mp4,অভিবাদন,"['অ', 'ভ', 'ি', 'ব', 'া', 'দ', 'ন']","[b'\xe0\xa6\x85', b'\xe0\xa6\xad', b'\xe0\xa6\xbf', b'\xe0\xa6\xac', b'\xe0\xa6\xbe', b'\xe0\xa6\xa6', b'\xe0\xa6\xa8']"
p6_আগামীকাল.mp4,আগামীকাল,"['আ', 'গ', 'া', 'ম', 'ী', 'ক', 'া', 'ল']","[b'\xe0\xa6\x86', b'\xe0\xa6\x97', b'\xe0\xa6\xbe', b'\xe0\xa6\xae', b'\xe0\xa7\x80', b'\xe0\xa6\x95', b'\xe0\xa6\xbe', b'\xe0\xa6\xb2']"
p4_আগমন.mp4,আগমন,"['আ', 'গ', 'ম', 'ন']","[b'\xe0\xa6\x86', b'\xe0\xa6\x97', b'\xe0\xa6\xae', b'\xe0\xa6\xa8']"
p3_অধিকতর.mp4,অধিকতর,"['অ', 'ধ', 'ি', 'ক', 'ত', 'র']","[b'\xe0\xa6\x85', b'\xe0\xa6\xa7', b'\xe0\xa6\xbf', b'\xe0\xa6\x95', b'\xe0\xa6\xa4', b'\xe0\xa6\xb0']"
p2_আগামীকাল.mp4,আগামীকাল,"['আ', 'গ', 'া', 'ম', 'ী', 'ক', 'া', 'ল']","[b'\xe0\xa6\x86', b'\xe0\xa6\x97', b'\xe0\xa6\xbe', b'\xe0\xa6\xae', b'\xe0\xa7\x80', b'\xe0\xa6\x95', b'\xe0\xa6\xbe', b'\xe0\xa6\xb2']"
p4_অস্থায়ী.mp4,অস্থায়ী,"['অ', 'স', '্', 'থ', 'া', 'য', '়', 'ী']","[b'\xe0\xa6\x85', b'\xe0\xa6\xb8', b'\xe0\xa7\x8d', b'\xe0\xa6\xa5', b'\xe0\xa6\xbe', b'\xe0\xa6\xaf', b'\xe0\xa6\xbc', b'\xe0\xa7\x80']"
